date,store_nbr,total_sales,mean_family_sales,median_family_sales,max_family_sales,total_promotion_units,promoted_families,zero_sales_families,total_families,promoted_families_pct,zero_sales_families_pct,city,state,store_type,cluster,store_sales_p01,store_sales_p99,store_day_anomaly_flag
2014-12-09,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-10,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-11,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-12,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-13,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-14,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-15,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-16,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-17,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-18,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-19,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-20,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-21,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-22,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-23,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-24,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-26,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-27,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-28,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-29,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-30,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2014-12-31,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-01,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-02,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-03,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-04,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-05,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-06,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-07,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-08,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-09,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-10,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-11,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-12,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-13,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-14,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-15,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-16,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-17,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-18,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-19,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-20,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-21,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-22,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-23,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-24,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-25,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-26,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-27,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-28,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-29,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-30,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-01-31,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-01,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-02,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-03,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-04,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-05,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-06,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-07,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-08,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-09,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-10,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-11,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-12,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-13,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-14,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-15,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-16,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-17,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-18,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-19,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-20,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-21,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-22,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-23,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-24,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-25,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-26,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-27,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-02-28,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-01,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-02,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-03,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-04,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-05,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-06,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-07,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-08,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-09,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-10,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-11,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-12,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-13,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-14,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-15,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-16,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-17,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-18,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-19,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-20,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-21,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-22,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-23,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-24,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-25,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-26,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-27,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-28,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-29,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-30,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-03-31,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-01,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-02,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-03,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-04,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-05,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-06,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-07,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-08,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-09,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-10,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-11,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-12,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-13,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-14,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-15,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-16,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-17,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-18,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-19,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-20,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-21,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-22,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-23,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-24,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-25,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-26,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-27,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-28,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-29,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-04-30,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-05-01,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-05-02,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-05-03,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-05-04,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-05-05,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-05-06,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-05-07,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
2015-05-08,21,0.0,0.0,0.0,0.0,0,0,33,33,0.0,1.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0.0,22756.684250000002,store_bottom_1_pct
