date,total_sales,total_transactions,stores_with_transaction_record,total_store_rows,total_promotion_units,mean_promoted_families_pct,mean_zero_sales_families_pct,stores_with_transaction_record_pct,sales_per_transaction
2014-04-08,376663.272105,76904.0,47,54,8,0.002244668911335578,0.494388327721661,0.8703703703703703,4.897837200990845
2014-04-09,375309.082012,78352.0,47,54,4,0.001122334455667789,0.5033670033670034,0.8703703703703703,4.790038314427201
2014-04-10,334052.7571255,76260.0,47,54,119,0.0056116722783389455,0.49775533108866443,0.8703703703703703,4.380445280953317
2014-04-11,379646.845927,80053.0,47,54,14,0.0016835016835016836,0.49887766554433216,0.8703703703703703,4.74244370513285
2014-04-12,529919.922964,95879.0,47,54,10,0.0028058361391694727,0.4882154882154882,0.8703703703703703,5.526965476944899
2014-04-13,540190.281942,88770.0,47,54,16,0.0028058361391694727,0.5145903479236813,0.8703703703703703,6.085279733491045
2014-04-14,381386.309033,77753.0,46,54,8,0.002244668911335578,0.5134680134680134,0.8518518518518519,4.905100883991615
2014-04-15,364689.054991,76278.0,46,54,45,0.008978675645342313,0.5078563411896746,0.8518518518518519,4.781051613715619
2014-04-16,411357.084985,81231.0,46,54,45,0.010662177328843996,0.5022446689113356,0.8518518518518519,5.0640406370105016
2014-04-17,397464.842904,84493.0,46,54,455,0.020763187429854096,0.49887766554433216,0.8518518518518519,4.704115641579776
2014-04-18,394392.184115,81003.0,46,54,37,0.0101010101010101,0.49607182940516276,0.8518518518518519,4.868858981951286
2014-04-19,496904.749136,92589.0,46,54,36,0.009539842873176206,0.4932659932659933,0.8518518518518519,5.366779521714243
2014-04-20,520126.3980386,86198.0,46,54,56,0.010662177328843996,0.5224466891133558,0.8518518518518519,6.034088935225875
2014-04-21,398677.396998,79111.0,46,54,28,0.007295173961840628,0.5044893378226711,0.8518518518518519,5.039468556812579
2014-04-22,370552.24901800003,75889.0,46,54,49,0.01234567901234568,0.5078563411896746,0.8518518518518519,4.882818972683789
2014-04-23,372232.595049,75358.0,46,54,58,0.008978675645342313,0.5044893378226711,0.8518518518518519,4.939523276214867
2014-04-24,320875.47785799997,71753.0,46,54,460,0.023007856341189674,0.5089786756453423,0.8518518518518519,4.471945115298315
2014-04-25,357173.708433,75347.0,46,54,22,0.007856341189674524,0.5089786756453423,0.8518518518518519,4.7403839360956646
2014-04-26,497334.735036,89576.0,46,54,39,0.008417508417508417,0.4983164983164983,0.8518518518518519,5.552098051219077
2014-04-27,560508.420995,88583.0,46,54,52,0.0101010101010101,0.5235690235690236,0.8518518518518519,6.327494225697934
2014-04-28,362271.9169815,73482.0,46,54,65,0.012345679012345678,0.5173961840628507,0.8518518518518519,4.930076984588062
2014-04-29,326338.348031,71015.0,46,54,73,0.014029180695847363,0.5089786756453423,0.8518518518518519,4.59534391369429
2014-04-30,357079.964912,74823.0,46,54,86,0.01739618406285073,0.5095398428731762,0.8518518518518519,4.772328895018911
2014-05-01,530380.848064,87240.0,46,54,547,0.028619528619528618,0.5072951739618407,0.8518518518518519,6.079560385878038
2014-05-02,443284.891212,80437.0,46,54,215,0.01234567901234568,0.5101010101010102,0.8518518518518519,5.5109575346171535
2014-05-03,610391.748971,98252.0,46,54,72,0.015151515151515152,0.5,0.8518518518518519,6.212512203018767
2014-05-04,646164.863883,93157.0,46,54,58,0.01346801346801347,0.5291806958473625,0.8518518518518519,6.936299621960775
2014-05-05,427601.704071,77689.0,46,54,67,0.01234567901234568,0.5084175084175084,0.8518518518518519,5.504018639331179
2014-05-06,388945.89008599997,75193.0,46,54,84,0.015151515151515152,0.5112233445566778,0.8518518518518519,5.1726342889098715
2014-05-07,391932.183945,77067.0,46,54,71,0.01346801346801347,0.510662177328844,0.8518518518518519,5.085603227646074
2014-05-08,337483.713217,73342.0,46,54,472,0.02356902356902357,0.5151515151515151,0.8518518518518519,4.60150682033487
2014-05-09,381335.196055,81067.0,46,54,218,0.014590347923681257,0.5089786756453423,0.8518518518518519,4.703951004169391
2014-05-10,577012.026997,108342.0,46,54,61,0.01346801346801347,0.494388327721661,0.8518518518518519,5.325838797483893
2014-05-11,454512.928937,90945.0,46,54,59,0.01234567901234568,0.5269360269360269,0.8518518518518519,4.99766813939194
2014-05-12,398251.889006,76000.0,46,54,61,0.014590347923681257,0.5129068462401796,0.8518518518518519,5.2401564342894735
2014-05-13,360734.522978,73847.0,46,54,65,0.017957351290684626,0.5129068462401796,0.8518518518518519,4.88489069262123
2014-05-14,356373.80698500003,73257.0,46,54,151,0.0415263748597082,0.5207631874298541,0.8518518518518519,4.864706539784595
2014-05-15,332272.8296378,70281.0,46,54,534,0.03928170594837261,0.5162738496071829,0.8518518518518519,4.727776065192584
2014-05-16,380822.742652,75778.0,46,54,1188,0.04938271604938271,0.5061728395061729,0.8518518518518519,5.025505326770302
2014-05-17,537873.964019,91408.0,46,54,129,0.029180695847362513,0.5016835016835016,0.8518518518518519,5.884320453559863
2014-05-18,634519.7368283,93334.0,46,54,139,0.03310886644219978,0.5207631874298541,0.8518518518518519,6.798377191894701
2014-05-19,388814.744958,75548.0,46,54,110,0.03198653198653199,0.5179573512906847,0.8518518518518519,5.146592166013661
2014-05-20,354372.33997,73023.0,46,54,157,0.037037037037037035,0.5129068462401796,0.8518518518518519,4.852886624351232
2014-05-21,356898.483031,73409.0,46,54,191,0.05443322109988777,0.5123456790123457,0.8518518518518519,4.861781021822938
2014-05-22,310660.142642,68645.0,46,54,1561,0.08361391694725029,0.5173961840628507,0.8518518518518519,4.525604816694588
2014-05-23,349549.892726,71882.0,46,54,1274,0.06565656565656565,0.5129068462401796,0.8518518518518519,4.862829258034
2014-05-24,516627.261707,90183.0,46,54,220,0.04713804713804714,0.494388327721661,0.8518518518518519,5.728654643413948
2014-05-25,573412.21016,88321.0,46,54,218,0.04264870931537598,0.5246913580246914,0.8518518518518519,6.492365464159147
2014-05-26,373831.086112,73627.0,46,54,188,0.0404040404040404,0.5190796857463524,0.8518518518518519,5.077364093498309
2014-05-27,327642.14309800003,70265.0,46,54,196,0.04657687991021325,0.5151515151515151,0.8518518518518519,4.662949449911052
2014-05-28,338481.784057,71949.0,46,54,192,0.0510662177328844,0.5168350168350169,0.8518518518518519,4.704468221337336
2014-05-29,326624.5773325,74837.0,47,54,1586,0.08361391694725029,0.5072951739618407,0.8703703703703703,4.364479833939095
2014-05-30,375782.6398709,77930.0,47,54,1224,0.06397306397306397,0.49887766554433216,0.8703703703703703,4.822053636223534
2014-05-31,597192.467989,97007.0,47,54,267,0.05443322109988777,0.48484848484848486,0.8703703703703703,6.15617912098096
2014-06-01,742732.830236,101478.0,47,54,123,0.03198653198653199,0.5044893378226711,0.8703703703703703,7.319151246930369
2014-06-02,512725.7729758,83193.0,47,54,195,0.045454545454545456,0.4938271604938272,0.8703703703703703,6.163087915759739
2014-06-03,443636.187975,79665.0,47,54,213,0.05050505050505051,0.4966329966329966,0.8703703703703703,5.568771580681604
2014-06-04,423284.494993,78673.0,47,54,236,0.06677890011223345,0.49719416386083054,0.8703703703703703,5.380301945940793
2014-06-05,359474.513823,73882.0,47,54,1616,0.09259259259259259,0.500561167227834,0.8703703703703703,4.8655222357678465
2014-06-06,391266.125449,77054.0,47,54,1264,0.0707070707070707,0.4994388327721661,0.8703703703703703,5.077817185986451
2014-06-07,557142.461024,94798.0,47,54,197,0.05331088664421998,0.4854096520763187,0.8703703703703703,5.877154170172366
2014-06-08,626026.956957,91509.0,47,54,215,0.052188552188552194,0.5117845117845118,0.8703703703703703,6.841151766023014
2014-06-09,415798.946041,76770.0,47,54,199,0.05387205387205388,0.49607182940516276,0.8703703703703703,5.416164465819982
2014-06-10,351689.4229725,72457.0,47,54,199,0.04938271604938272,0.5050505050505051,0.8703703703703703,4.853767378893688
2014-06-11,373828.16418,74691.0,47,54,258,0.06958473625140292,0.49887766554433227,0.8703703703703703,5.004996106358196
2014-06-12,329408.06736,70928.0,47,54,1979,0.10942760942760943,0.5039281705948372,0.8703703703703703,4.644259916535078
2014-06-13,392308.374573,79126.0,47,54,1335,0.0931537598204265,0.5022446689113356,0.8703703703703703,4.958021062267775
2014-06-14,622072.988944,106217.0,47,54,278,0.06958473625140292,0.49214365881032546,0.8703703703703703,5.856623600214655
2014-06-15,441279.9339945,81730.0,47,54,250,0.06228956228956229,0.521885521885522,0.8703703703703703,5.399240597020678
2014-06-16,447450.23987,78357.0,47,54,338,0.07463524130190796,0.5050505050505051,0.8703703703703703,5.710405450310757
2014-06-17,380396.036044,74593.0,47,54,380,0.09259259259259259,0.5056116722783389,0.8703703703703703,5.0996210910407145
2014-06-18,373408.66414229997,73547.0,47,54,425,0.09932659932659932,0.5033670033670034,0.8703703703703703,5.07714337963887
2014-06-19,332280.935096,69533.0,47,54,2359,0.1442199775533109,0.5039281705948372,0.8703703703703703,4.77875160134037
2014-06-20,369206.789547,74637.0,47,54,1933,0.11335578002244669,0.5067340067340067,0.8703703703703703,4.946699218175972
2014-06-21,538613.855166,90482.0,47,54,308,0.0813692480359147,0.4898989898989899,0.8703703703703703,5.952718277292721
2014-06-22,591184.1240535,88830.0,47,54,360,0.09259259259259259,0.5140291806958474,0.8703703703703703,6.655230485798716
2014-06-23,414929.6359765,74621.0,47,54,237,0.06060606060606061,0.5101010101010102,0.8703703703703703,5.560494176927406
2014-06-24,340464.7450455,69887.0,47,54,266,0.07295173961840629,0.5056116722783389,0.8703703703703703,4.871646301107502
2014-06-25,355342.398017,73770.0,47,54,354,0.09820426487093153,0.5089786756453423,0.8703703703703703,4.8168957302019795
2014-06-26,315798.180924,68189.0,47,54,2168,0.132996632996633,0.5061728395061729,0.8703703703703703,4.631218831835047
2014-06-27,370793.573429,73887.0,47,54,2732,0.13187429854096522,0.5016835016835016,0.8703703703703703,5.018387178109816
2014-06-28,510870.81398,86469.0,47,54,425,0.10437710437710439,0.47979797979797983,0.8703703703703703,5.908138338364037
2014-06-29,567218.8850125,83832.0,47,54,302,0.08193041526374861,0.5123456790123457,0.8703703703703703,6.7661380500584505
2014-06-30,429324.0552005,76339.0,47,54,352,0.09876543209876543,0.5056116722783389,0.8703703703703703,5.623915104998756
2014-07-01,720480.616788,79972.0,47,54,2320,0.14814814814814814,0.2828282828282828,0.8703703703703703,9.009160916170659
2014-07-02,747430.1471275,83075.0,47,54,4310,0.16554433221099887,0.2828282828282828,0.8703703703703703,8.997052628678905
2014-07-03,583844.7207922,77099.0,47,54,2383,0.1857463524130191,0.2839506172839506,0.8703703703703703,7.572662690724911
2014-07-04,595424.31324,78171.0,47,54,4056,0.1936026936026936,0.2861952861952862,0.8703703703703703,7.6169463514602604
2014-07-05,817307.1101677,92536.0,47,54,610,0.14253647586980922,0.2727272727272727,0.8703703703703703,8.83231510080077
2014-07-06,918276.596259,90910.0,47,54,583,0.132996632996633,0.2996632996632997,0.8703703703703703,10.100941549433506
2014-07-07,638526.428909,79130.0,47,54,492,0.12008978675645343,0.2845117845117845,0.8703703703703703,8.069334372665235
2014-07-08,557291.4975265,74393.0,47,54,2183,0.13468013468013468,0.2884399551066218,0.8703703703703703,7.4911819327960965
2014-07-09,574451.409963,73421.0,47,54,4281,0.16666666666666666,0.2884399551066218,0.8703703703703703,7.82407499166451
2014-07-10,498047.54898,71722.0,47,54,2465,0.19248035914702583,0.2856341189674523,0.8703703703703703,6.9441391620423305
2014-07-11,535644.182793,74586.0,47,54,4057,0.2008978675645342,0.29741863075196406,0.8703703703703703,7.181564674241815
2014-07-12,756698.7523004999,89793.0,47,54,568,0.13916947250280584,0.2772166105499439,0.8703703703703703,8.42714635105743
2014-07-13,733653.779849,79840.0,47,54,720,0.15712682379349044,0.30078563411896747,0.8703703703703703,9.18905034881012
2014-07-14,584867.15114,76320.0,47,54,617,0.14029180695847362,0.2895622895622896,0.8703703703703703,7.663353657494759
2014-07-15,562860.0268329,76497.0,47,54,2329,0.1554433221099888,0.2895622895622896,0.8703703703703703,7.3579359560884745
2014-07-16,621336.4939885,77335.0,47,54,4446,0.16947250280583614,0.28170594837261503,0.8703703703703703,8.034350475056572
2014-07-17,498221.7050971,72365.0,47,54,2416,0.18686868686868688,0.29068462401795736,0.8703703703703703,6.8848435721287915
2014-07-18,547619.0590519,76812.0,47,54,4275,0.21829405162738494,0.28787878787878785,0.8703703703703703,7.129342538300006
2014-07-19,728988.226204,88541.0,47,54,759,0.15600448933782265,0.26823793490460157,0.8703703703703703,8.233340782281655
2014-07-20,776474.1180457,82660.0,47,54,636,0.13692480359147025,0.2996632996632997,0.8703703703703703,9.393589620683523
2014-07-21,600228.430008,77658.0,47,54,592,0.13804713804713806,0.28675645342312006,0.8703703703703703,7.729125524839682
2014-07-22,530276.040011,73749.0,47,54,2287,0.16217732884399552,0.28507295173961844,0.8703703703703703,7.190281088706287
2014-07-23,574168.635995,74346.0,47,54,4459,0.18013468013468012,0.2934904601571268,0.8703703703703703,7.7229257255938455
2014-07-24,484618.8170115,72513.0,48,54,2425,0.1812570145903479,0.28170594837261503,0.8888888888888888,6.683199109283852
2014-07-25,579767.285128,78229.0,48,54,4395,0.207631874298541,0.26823793490460157,0.8888888888888888,7.4111555194109595
2014-07-26,688919.5500267,87657.0,48,54,673,0.14983164983164984,0.26374859708193044,0.8888888888888888,7.859264519966461
2014-07-27,747307.86662,81927.0,48,54,605,0.143658810325477,0.2822671156004489,0.8888888888888888,9.121631044954654
2014-07-28,583936.68549,77123.0,48,54,557,0.1414141414141414,0.27609427609427606,0.8888888888888888,7.571498586543573
2014-07-29,524743.3250017,73622.0,48,54,2207,0.14870931537598206,0.2783389450056117,0.8888888888888888,7.127534228922061
2014-07-30,578056.965281,74905.0,48,54,4640,0.16386083052749717,0.2749719416386083,0.8888888888888888,7.717201325425539
2014-07-31,532423.558194,75434.0,48,54,2319,0.1627384960718294,0.2716049382716049,0.8888888888888888,7.05813768584458
2014-08-01,506826.7949305,87196.0,48,54,4407,0.186307519640853,0.47755331088664427,0.8888888888888888,5.8125005152816644
2014-08-02,626533.637869,97649.0,48,54,506,0.10886644219977554,0.4764309764309764,0.8888888888888888,6.416180789040338
2014-08-03,625898.205888,90780.0,48,54,453,0.10549943883277217,0.5016835016835016,0.8888888888888888,6.894670697157964
2014-08-04,471173.304022,83158.0,47,54,402,0.10493827160493828,0.4910213243546577,0.8703703703703703,5.6660009141874506
2014-08-05,417197.476176,79178.0,47,54,395,0.10549943883277217,0.4904601571268238,0.8703703703703703,5.26910854247392
2014-08-06,402914.370941,78787.0,47,54,515,0.13468013468013468,0.49551066217732886,0.8703703703703703,5.113970210072727
2014-08-07,359701.532989,74620.0,47,54,2310,0.15656565656565657,0.494388327721661,0.8703703703703703,4.8204440229027075
2014-08-08,397759.9389829,78698.0,47,54,4308,0.1829405162738496,0.4966329966329966,0.8703703703703703,5.054257274427559
2014-08-09,496192.787084,88010.0,47,54,574,0.12738496071829405,0.48597081930415265,0.8703703703703703,5.637913726667424
2014-08-10,509681.7650025,82185.0,47,54,612,0.1127946127946128,0.5157126823793491,0.8703703703703703,6.2016397761452815
2014-08-11,409544.575013,78908.0,47,54,530,0.10774410774410775,0.49719416386083054,0.8703703703703703,5.190152773014143
2014-08-12,353898.211991,73280.0,47,54,488,0.10774410774410775,0.5033670033670034,0.8703703703703703,4.829396997693777
2014-08-13,372116.544964,76370.0,47,54,623,0.13804713804713806,0.5,0.8703703703703703,4.872548709755139
2014-08-14,340740.8170565,73787.0,47,54,2331,0.15712682379349044,0.500561167227834,0.8703703703703703,4.617897692771084
2014-08-15,402631.8400593,81345.0,47,54,4456,0.2053872053872054,0.494388327721661,0.8703703703703703,4.949681480844551
2014-08-16,533996.15517,91797.0,47,54,578,0.13187429854096522,0.48597081930415265,0.8703703703703703,5.817141684041963
2014-08-17,564443.173007,87306.0,47,54,559,0.11616161616161616,0.5033670033670034,0.8703703703703703,6.465113199631182
2014-08-18,433042.298907,80849.0,47,54,514,0.12121212121212122,0.49270482603815935,0.8703703703703703,5.356186210181944
2014-08-19,379329.9530773,77282.0,47,54,512,0.12065095398428732,0.49214365881032546,0.8703703703703703,4.908386856930462
2014-08-20,398126.790988,79897.0,47,54,582,0.1442199775533109,0.48709315375982043,0.8703703703703703,4.983000500494386
2014-08-21,355108.8749955,75218.0,47,54,2412,0.16273849607182939,0.4904601571268238,0.8703703703703703,4.7210624450995775
2014-08-22,388359.8983235,78705.0,47,54,4479,0.20875420875420878,0.4887766554433221,0.8703703703703703,4.934373906657773
2014-08-23,499678.208204,89623.0,47,54,649,0.13916947250280584,0.48035914702581367,0.8703703703703703,5.575334548095913
2014-08-24,528990.5611087,85697.0,47,54,680,0.13916947250280584,0.5033670033670034,0.8703703703703703,6.172801394549401
2014-08-25,412250.075007,77287.0,47,54,591,0.1335578002244669,0.4932659932659933,0.8703703703703703,5.334015746593865
2014-08-26,355053.9079745,74029.0,47,54,516,0.11560044893378227,0.494388327721661,0.8703703703703703,4.796146212626133
2014-08-27,366321.49807699997,75594.0,47,54,623,0.14983164983164984,0.494388327721661,0.8703703703703703,4.845907057134164
2014-08-28,327912.42699999997,71897.0,47,54,2175,0.14534231200897868,0.49551066217732886,0.8703703703703703,4.560863832983295
2014-08-29,403288.917062,78280.0,47,54,4268,0.18967452300785634,0.4898989898989899,0.8703703703703703,5.1518768147930505
2014-08-30,586373.694132,96128.0,47,54,437,0.12233445566778901,0.47530864197530864,0.8703703703703703,6.099926079102863
2014-08-31,660088.183052,94032.0,47,54,455,0.12233445566778901,0.5028058361391695,0.8703703703703703,7.019824985664455
2014-09-01,812526.219024,87941.0,47,54,633,0.15039281705948374,0.260942760942761,0.8703703703703703,9.239447118226993
2014-09-02,717351.552768,83895.0,47,54,2300,0.1750841750841751,0.28058361391694725,0.8703703703703703,8.550587672304667
2014-09-03,726683.8617375001,83264.0,47,54,4724,0.19584736251402918,0.2676767676767677,0.8703703703703703,8.727467593888116
2014-09-04,551340.0774347,76357.0,47,54,2657,0.2048260381593715,0.27104377104377103,0.8703703703703703,7.220557086248805
2014-09-05,603043.2419210001,79393.0,47,54,4802,0.2345679012345679,0.2721661054994388,0.8703703703703703,7.595672690552065
2014-09-06,870139.4459765,97051.0,47,54,959,0.1632996632996633,0.2586980920314254,0.8703703703703703,8.96579577723568
2014-09-07,997964.077948,97206.0,47,54,942,0.1616161616161616,0.2822671156004489,0.8703703703703703,10.266486409768945
2014-09-08,648651.744928,80954.0,47,54,802,0.1419753086419753,0.28170594837261503,0.8703703703703703,8.012596597178645
2014-09-09,562420.568002,75647.0,47,54,2511,0.15600448933782265,0.2789001122334456,0.8703703703703703,7.434803336576467
2014-09-10,612987.4722337,77110.0,47,54,4874,0.18013468013468012,0.2716049382716049,0.8703703703703703,7.949519805909739
2014-09-11,483462.95302200003,73413.0,48,54,2737,0.2166105499438833,0.260942760942761,0.8888888888888888,6.58552236009971
2014-09-12,564382.847851,77324.0,48,54,4727,0.23176206509539843,0.2570145903479237,0.8888888888888888,7.298934972983809
2014-09-13,795802.238124,94599.0,48,54,1018,0.17171717171717174,0.23849607182940516,0.8888888888888888,8.412374741001491
2014-09-14,896501.5622945,91685.0,48,54,1020,0.16554433221099887,0.2749719416386083,0.8888888888888888,9.778061430926542
2014-09-15,630710.5728885,80209.0,48,54,870,0.14534231200897868,0.24859708193041527,0.8888888888888888,7.863339187478962
2014-09-16,608239.973016,78628.0,48,54,2647,0.1632996632996633,0.2536475869809203,0.8888888888888888,7.735666340438521
2014-09-17,617472.3442115,76934.0,48,54,4999,0.1812570145903479,0.26206509539842876,0.8888888888888888,8.026000782638366
2014-09-18,479500.843061,71000.0,48,54,2683,0.2037037037037037,0.2626262626262626,0.8888888888888888,6.7535330008591545
2014-09-19,550213.093909,75575.0,48,54,4614,0.21885521885521886,0.2671156004489338,0.8888888888888888,7.280358503592458
2014-09-20,808490.763077,94175.0,48,54,898,0.14758698092031425,0.24803591470258138,0.8888888888888888,8.58498288374834
2014-09-21,901420.451004,91092.0,48,54,975,0.15712682379349044,0.2721661054994388,0.8888888888888888,9.895714782900804
2014-09-22,589120.293928,76335.0,48,54,798,0.13636363636363635,0.26992143658810325,0.8888888888888888,7.717564602449729
2014-09-23,559954.304399,74715.0,48,54,2593,0.16217732884399552,0.26879910213243546,0.8888888888888888,7.494536631185171
2014-09-24,598183.114508,75802.0,48,54,4837,0.1734006734006734,0.26823793490460157,0.8888888888888888,7.891389600643782
2014-09-25,466867.377076,70769.0,48,54,2489,0.19584736251402918,0.27665544332211,0.8888888888888888,6.597060536053921
2014-09-26,515474.223943,73141.0,48,54,4319,0.207631874298541,0.2772166105499439,0.8888888888888888,7.047678100422472
2014-09-27,781202.367982,90831.0,48,54,632,0.14590347923681257,0.2542087542087542,0.8888888888888888,8.600613975206702
2014-09-28,886531.789814,89876.0,48,54,739,0.1554433221099888,0.28170594837261503,0.8888888888888888,9.863943542369487
2014-09-29,586682.8220020001,76390.0,48,54,582,0.14646464646464646,0.2732884399551066,0.8888888888888888,7.6800997774839646
2014-09-30,599093.9157257,77820.0,48,54,2278,0.15488215488215487,0.2727272727272727,0.8888888888888888,7.698456897014906
2014-10-01,784500.253914,84960.0,48,54,4804,0.19079685746352412,0.26992143658810325,0.8888888888888888,9.233760050776835
2014-10-02,634306.519052,79575.0,48,54,2616,0.21829405162738494,0.26823793490460157,0.8888888888888888,7.971178373257933
2014-10-03,675639.295098,84217.0,48,54,4482,0.2239057239057239,0.2789001122334456,0.8888888888888888,8.022599891922058
2014-10-04,931317.51302,99718.0,48,54,735,0.17452300785634117,0.2648709315375982,0.8888888888888888,9.339512555606811
2014-10-05,985466.962071,94446.0,48,54,658,0.1739618406285073,0.28058361391694725,0.8888888888888888,10.434184211835335
2014-10-06,641480.757266,80160.0,48,54,606,0.16049382716049382,0.2749719416386083,0.8888888888888888,8.002504456911177
2014-10-07,586410.2709706,78066.0,48,54,2353,0.17901234567901234,0.27497194163860833,0.8888888888888888,7.511724322632131
2014-10-08,620201.323059,77046.0,48,54,4784,0.19865319865319864,0.2777777777777778,0.8888888888888888,8.049753693365002
2014-10-09,510519.923104,74220.0,48,54,2450,0.2138047138047138,0.27665544332211,0.8888888888888888,6.878468379196982
2014-10-10,702470.317955,83961.0,48,54,4569,0.23176206509539843,0.2654320987654321,0.8888888888888888,8.366626385524231
2014-10-11,748309.153739,91360.0,48,54,564,0.1414141414141414,0.2615039281705948,0.8888888888888888,8.190774449857706
2014-10-12,843971.132714,86736.0,48,54,648,0.1537598204264871,0.28675645342312006,0.8888888888888888,9.730344179049068
2014-10-13,611726.926015,76957.0,48,54,565,0.1430976430976431,0.27946127946127947,0.8888888888888888,7.948944553646841
2014-10-14,550589.573294,73921.0,48,54,2357,0.1750841750841751,0.2822671156004489,0.8888888888888888,7.448351257342298
2014-10-15,624797.469491,77781.0,48,54,4945,0.21604938271604937,0.2839506172839506,0.8888888888888888,8.032777535529243
2014-10-16,538252.607117,73632.0,48,54,2557,0.21717171717171715,0.2833894500561167,0.8888888888888888,7.3100364938749465
2014-10-17,558538.135999,75640.0,48,54,4551,0.2542087542087542,0.2789001122334456,0.8888888888888888,7.384163617120572
2014-10-18,820840.970792,94313.0,48,54,769,0.17845117845117844,0.2609427609427609,0.8888888888888888,8.703370381516864
2014-10-19,935410.595877,92246.0,48,54,769,0.18911335578002245,0.2845117845117845,0.8888888888888888,10.140391950621165
2014-10-20,624629.990941,78183.0,48,54,609,0.16554433221099887,0.2727272727272727,0.8888888888888888,7.989332603519948
2014-10-21,542207.165266,73577.0,48,54,2086,0.15656565656565657,0.2772166105499439,0.8888888888888888,7.369248070266523
2014-10-22,584926.355993,73816.0,48,54,4755,0.1936026936026936,0.26992143658810325,0.8888888888888888,7.924113417050504
2014-10-23,492233.23219999997,71293.0,48,54,2526,0.21717171717171715,0.2783389450056117,0.8888888888888888,6.904369744575203
2014-10-24,528403.680064,73477.0,48,54,4477,0.24635241301907967,0.2772166105499439,0.8888888888888888,7.191416090259536
2014-10-25,758926.230707,92005.0,48,54,1003,0.20202020202020204,0.2570145903479237,0.8888888888888888,8.248749858235966
2014-10-26,892128.498949,90363.0,48,54,1020,0.19753086419753085,0.287317620650954,0.8888888888888888,9.872718910937
2014-10-27,572806.6319285,74434.0,48,54,583,0.15151515151515152,0.2822671156004489,0.8888888888888888,7.695497110574469
2014-10-28,512678.811505,72417.0,48,54,2327,0.17115600448933782,0.28507295173961844,0.8888888888888888,7.079536731775688
2014-10-29,560819.6780005,74037.0,48,54,4953,0.21941638608305272,0.2822671156004489,0.8888888888888888,7.5748568688696185
2014-10-30,459715.26616,71373.0,48,54,2357,0.19023569023569026,0.2721661054994388,0.8888888888888888,6.441024843568296
2014-10-31,561876.0719155,79380.0,48,54,4421,0.21717171717171715,0.2777777777777778,0.8888888888888888,7.078307784271857
2014-11-01,873539.2478855,96265.0,48,54,975,0.1840628507295174,0.2564534231200898,0.8888888888888888,9.074318266093595
2014-11-02,709851.4922288,78183.0,48,54,944,0.1750841750841751,0.29180695847362514,0.8888888888888888,9.079358584715347
2014-11-03,973192.041735,91982.0,48,54,690,0.14702581369248036,0.2452300785634119,0.8888888888888888,10.580244414505012
2014-11-04,702751.953595,80319.0,48,54,2373,0.154320987654321,0.2648709315375982,0.8888888888888888,8.749510745838469
2014-11-05,718799.9390395,80883.0,48,54,4858,0.18462401795735128,0.27272727272727276,0.8888888888888888,8.88690996920861
2014-11-06,566118.381055,75527.0,48,54,2519,0.16722783389450058,0.2833894500561167,0.8888888888888888,7.495576165543448
2014-11-07,585330.25773,77407.0,48,54,4392,0.18742985409652077,0.2755331088664422,0.8888888888888888,7.561722553903393
2014-11-08,816064.644983,93764.0,48,54,861,0.13916947250280584,0.2615039281705948,0.8888888888888888,8.703389840269187
2014-11-09,941478.422301,92456.0,48,54,956,0.15488215488215487,0.29236812570145904,0.8888888888888888,10.182988906085056
2014-11-10,593376.793073,75496.0,48,54,540,0.11840628507295173,0.2777777777777778,0.8888888888888888,7.85971168105595
2014-11-11,552505.750307,73496.0,48,54,2362,0.1313131313131313,0.28507295173961844,0.8888888888888888,7.517494153518559
2014-11-12,588093.484021,75032.0,48,54,4810,0.1442199775533109,0.2783389450056117,0.8888888888888888,7.837902281973024
2014-11-13,468057.386823,71007.0,48,54,2503,0.1739618406285073,0.2856341189674523,0.8888888888888888,6.591707674215218
2014-11-14,553007.970965,76645.0,48,54,4434,0.18069584736251404,0.28787878787878785,0.8888888888888888,7.215186521821384
2014-11-15,786124.201177,92867.0,48,54,1184,0.18799102132435466,0.26318742985409654,0.8888888888888888,8.465054337676461
2014-11-16,956619.401927,92544.0,48,54,1058,0.17059483726150393,0.29180695847362514,0.8888888888888888,10.336914353464298
2014-11-17,620876.3400580001,77532.0,48,54,754,0.14758698092031425,0.27721661054994384,0.8888888888888888,8.008001084171697
2014-11-18,553367.204141,74317.0,48,54,2663,0.18350168350168353,0.27441077441077444,0.8888888888888888,7.446037974366566
2014-11-19,580234.0113007,72588.0,48,54,5147,0.2008978675645342,0.2833894500561167,0.8888888888888888,7.9935252562503445
2014-11-20,511855.7610447,73630.0,48,54,2824,0.2250280583613917,0.2783389450056117,0.8888888888888888,6.951728385776178
2014-11-21,567978.732759,77423.0,48,54,4573,0.19528619528619529,0.2822671156004489,0.8888888888888888,7.336046559278251
2014-11-22,763720.148593,91986.0,48,54,868,0.15937149270482603,0.26206509539842876,0.8888888888888888,8.302569397440916
2014-11-23,907432.656994,90947.0,48,54,973,0.16722783389450058,0.2890011223344557,0.8888888888888888,9.977598568331006
2014-11-24,610847.95702,76731.0,48,54,710,0.15319865319865322,0.27946127946127947,0.8888888888888888,7.960901813087278
2014-11-25,541225.608011,73268.0,48,54,2544,0.17283950617283952,0.2828282828282828,0.8888888888888888,7.386930283493475
